_unit_id,_created_at,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,in_what_percentage_the_facilities_of_interest_tables_in_a_restaurant_seats_in_a_lecture_hall_or_gym_equipment_in_a_weighing_room_are_availableunoccupied,the_difficulty_of_this_task_is,id,image_url
552971156,9/18/2014 01:01:32,1398199660,9/18/2014 01:00:51,bitcoinget,0.7227,27316326,USA,CA,San Francisco,47.20.249.233,8,Easy,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 01:51:02,1398244307,9/18/2014 01:48:43,instagc,0.4441,22501383,USA,MO,Lone Jack,71.1.125.187,5,Hard,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 01:54:51,1398247523,9/18/2014 01:54:06,elite,0.5449,29013549,USA,CA,San Francisco,45.64.225.80,85,Normal,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 02:39:23,1398283339,9/18/2014 02:38:57,neodev,0.5023,25638993,USA,FL,Miami,108.76.254.42,10,Easy,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 03:24:16,1398330321,9/18/2014 03:23:27,points4rewards,0.512,28703583,USA,"","",97.73.90.70,10,Normal,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 04:34:19,1398368713,9/18/2014 04:20:05,neodev,0.3417,12153090,USA,IL,Lake Zurich,68.60.238.241,10,Normal,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 04:57:54,1398379806,9/18/2014 04:57:41,neodev,0.5239,11563866,USA,IL,Vernon Hills,24.13.205.245,90,Normal,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 10:44:03,1398504016,9/18/2014 10:43:05,fusioncash,0.4603,22134305,USA,PA,York,174.49.215.36,5,Normal,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 11:23:31,1398518158,9/18/2014 11:22:51,meprizescf,0.5619,28483210,USA,"","",75.143.134.247,5,Normal,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 11:34:52,1398523781,9/18/2014 11:33:24,instagc,0.457,26094127,USA,OH,Northfield,75.117.10.247,5,Easy,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 11:51:41,1398529242,9/18/2014 11:50:35,meprizescf,0.5213,20411346,USA,TX,Sugar Land,71.30.184.46,20,Hard,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 13:01:18,1398552062,9/18/2014 13:00:24,clixsense,0.4941,29490692,USA,NY,Holley,66.66.87.109,5,Normal,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 15:29:18,1398605946,9/18/2014 15:27:05,clixsense,0.2456,10032240,USA,FL,Naples,76.101.211.223,10,Hard,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 15:33:45,1398608472,9/18/2014 15:33:11,instagc,0.5464,18181596,USA,NC,Raeford,75.190.254.250,5,Normal,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 17:45:50,1398687042,9/18/2014 17:44:50,clixsense,0.398,6334920,USA,NY,Syracuse,108.183.202.106,2,Hard,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 17:52:21,1398697368,9/18/2014 17:51:33,meprizescf,0.4802,19539728,USA,"","",71.240.215.32,80,Normal,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 19:32:16,1398755568,9/18/2014 19:25:29,clixsense,0.323,6418151,USA,NY,Rockaway Park,67.247.42.233,0,Easy,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 20:41:44,1398777976,9/18/2014 20:41:15,instagc,0.3537,25990856,USA,NV,Las Vegas,68.108.98.78,10,Easy,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971156,9/18/2014 21:04:48,1398783860,9/18/2014 21:03:44,instagc,0.4701,21017840,USA,DE,Newark,128.4.96.241,5,Easy,percent124,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (124).jpg
552971157,9/18/2014 00:50:36,1398188552,9/18/2014 00:49:48,bitcoinget,0.7227,27316326,USA,CA,San Francisco,47.20.249.233,5,Easy,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 01:11:14,1398208428,9/18/2014 01:10:37,instagc,0.4711,25607301,USA,PA,Kittanning,98.17.21.104,40,Hard,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 01:33:11,1398227680,9/18/2014 01:31:52,points4rewards,0.512,28703583,USA,"","",97.73.91.52,30,Normal,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 01:35:05,1398229489,9/18/2014 01:34:01,elite,0.5449,29013549,USA,CA,San Francisco,45.64.225.80,25,Normal,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 02:44:40,1398289194,9/18/2014 02:44:12,neodev,0.5023,25638993,USA,FL,Miami,108.76.254.42,40,Easy,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 04:52:29,1398376980,9/18/2014 04:50:47,neodev,0.3417,12153090,USA,IL,Lake Zurich,68.60.238.241,20,Hard,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 04:58:23,1398380143,9/18/2014 04:58:09,neodev,0.5239,11563866,USA,IL,Vernon Hills,24.13.205.245,10,Normal,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 10:44:03,1398504039,9/18/2014 10:43:05,fusioncash,0.4603,22134305,USA,PA,York,174.49.215.36,20,Hard,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 11:22:12,1398517562,9/18/2014 11:21:34,meprizescf,0.5619,28483210,USA,"","",75.143.134.247,50,Normal,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 11:34:51,1398523764,9/18/2014 11:32:46,instagc,0.4441,22501383,USA,MO,Lone Jack,71.1.125.187,55,Normal,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 12:29:24,1398540777,9/18/2014 12:28:11,meprizescf,0.5213,20411346,USA,TX,Sugar Land,71.30.184.46,20,Easy,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 15:52:56,1398617969,9/18/2014 15:51:16,clixsense,0.2456,10032240,USA,FL,Naples,76.101.211.223,20,Hard,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 15:55:45,1398619383,9/18/2014 15:54:53,instagc,0.5464,18181596,USA,NC,Raeford,75.190.254.250,25,Normal,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 17:46:27,1398688042,9/18/2014 17:45:33,meprizescf,0.4802,19539728,USA,"","",71.240.215.32,60,Easy,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 17:56:08,1398703596,9/18/2014 17:51:08,treasuretrooper,0.4294,3559054,USA,FL,Casselberry,97.104.105.92,50,Normal,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 18:00:58,1398707606,9/18/2014 17:59:46,clixsense,0.398,6334920,USA,NY,Syracuse,108.183.202.106,12,Normal,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 19:55:42,1398767848,9/18/2014 19:54:50,clixsense,0.323,6418151,USA,NY,Rockaway Park,67.247.42.233,15,Easy,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 20:44:16,1398778628,9/18/2014 20:43:53,instagc,0.3537,25990856,USA,NV,Las Vegas,68.108.98.78,10,Easy,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 21:03:43,1398783518,9/18/2014 21:03:09,instagc,0.4701,21017840,USA,DE,Newark,128.4.96.241,45,Normal,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971157,9/18/2014 21:43:47,1398795803,9/18/2014 21:42:42,instagc,0.4368,29308580,USA,FL,Fort Myers,68.54.201.193,40,Normal,percent125,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (125).jpg
552971158,9/18/2014 00:51:52,1398189971,9/18/2014 00:50:01,instagc,0.4441,22501383,USA,MO,Lone Jack,71.1.125.187,0,Hard,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 00:58:48,1398197053,9/18/2014 00:57:47,bitcoinget,0.7227,27316326,USA,CA,San Francisco,47.20.249.233,3,Easy,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 01:08:06,1398205681,9/18/2014 01:07:22,instagc,0.4711,25607301,USA,PA,Kittanning,98.17.21.104,5,Normal,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 01:33:59,1398228368,9/18/2014 01:31:53,elite,0.5449,29013549,USA,CA,San Francisco,45.64.225.80,99,Easy,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 02:42:17,1398286481,9/18/2014 02:41:46,neodev,0.5023,25638993,USA,FL,Miami,108.76.254.42,10,Easy,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 03:32:41,1398334785,9/18/2014 03:31:41,points4rewards,0.512,28703583,USA,"","",97.73.90.70,0,Normal,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 04:47:20,1398374460,9/18/2014 04:45:14,neodev,0.3417,12153090,USA,IL,Lake Zurich,68.60.238.241,1,Normal,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 04:50:30,1398375926,9/18/2014 04:50:08,neodev,0.5239,11563866,USA,IL,Vernon Hills,24.13.205.245,90,Normal,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 09:58:31,1398490296,9/18/2014 09:57:16,fusioncash,0.4603,22134305,USA,PA,York,174.49.215.36,0,Normal,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 11:21:33,1398517256,9/18/2014 11:20:51,meprizescf,0.5619,28483210,USA,"","",75.143.134.247,0,Normal,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 12:24:29,1398539186,9/18/2014 12:23:12,meprizescf,0.5213,20411346,USA,TX,Sugar Land,71.30.184.46,5,Easy,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 15:43:11,1398613329,9/18/2014 15:41:06,clixsense,0.2456,10032240,USA,FL,Naples,76.101.211.223,0,Easy,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 15:52:41,1398617795,9/18/2014 15:50:30,instagc,0.5464,18181596,USA,NC,Raeford,75.190.254.250,0,Normal,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 17:55:16,1398702044,9/18/2014 17:53:53,meprizescf,0.4802,19539728,USA,"","",71.240.215.32,10,Easy,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 18:04:45,1398710089,9/18/2014 18:03:57,clixsense,0.398,6334920,USA,NY,Syracuse,108.183.202.106,0,Hard,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 18:58:01,1398736983,9/18/2014 18:52:13,clixsense,0.323,6418151,USA,NY,Rockaway Park,67.247.42.233,5,Easy,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 19:41:49,1398761209,9/18/2014 19:41:09,instagc,0.4701,21017840,USA,DE,Newark,128.4.96.241,0,Normal,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 20:43:36,1398778477,9/18/2014 20:43:01,instagc,0.3537,25990856,USA,NV,Las Vegas,68.108.98.78,10,Easy,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 21:38:21,1398794264,9/18/2014 21:36:12,instagc,0.4368,29308580,USA,FL,Fort Myers,68.54.201.193,0,Easy,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971158,9/18/2014 22:43:05,1398817171,9/18/2014 22:41:18,clixsense,0.4941,29490692,USA,NY,Holley,66.66.87.109,0,Normal,percent126,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (126).jpg
552971159,9/18/2014 00:51:46,1398189812,9/18/2014 00:51:16,bitcoinget,0.7227,27316326,USA,CA,San Francisco,47.20.249.233,5,Easy,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 01:13:07,1398209955,9/18/2014 01:12:24,instagc,0.4711,25607301,USA,PA,Kittanning,98.17.21.104,20,Normal,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 01:57:22,1398249788,9/18/2014 01:55:41,elite,0.5449,29013549,USA,CA,San Francisco,45.64.225.80,74,Normal,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 01:59:16,1398251421,9/18/2014 01:51:04,instagc,0.4441,22501383,USA,MO,Lone Jack,71.1.125.187,10,Normal,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 02:44:09,1398288601,9/18/2014 02:42:49,neodev,0.5023,25638993,USA,FL,Miami,108.76.254.42,20,Easy,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 03:25:23,1398330917,9/18/2014 03:24:21,points4rewards,0.512,28703583,USA,"","",97.73.90.70,10,Normal,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 04:54:45,1398378034,9/18/2014 04:52:31,neodev,0.3417,12153090,USA,IL,Lake Zurich,68.60.238.241,25,Hard,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 04:55:52,1398378632,9/18/2014 04:55:39,neodev,0.5239,11563866,USA,IL,Vernon Hills,24.13.205.245,70,Normal,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 10:54:46,1398507493,9/18/2014 10:53:53,fusioncash,0.4603,22134305,USA,PA,York,174.49.215.36,5,Hard,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 11:27:18,1398520066,9/18/2014 11:26:40,meprizescf,0.5619,28483210,USA,"","",75.143.134.247,10,Normal,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 12:15:42,1398536645,9/18/2014 12:14:18,meprizescf,0.5213,20411346,USA,TX,Sugar Land,71.30.184.46,10,Easy,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 15:39:57,1398611722,9/18/2014 15:38:17,instagc,0.5464,18181596,USA,NC,Raeford,75.190.254.250,5,Normal,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 15:45:42,1398614584,9/18/2014 15:43:12,clixsense,0.2456,10032240,USA,FL,Naples,76.101.211.223,30,Hard,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 16:55:03,1398653015,9/18/2014 16:52:34,clixsense,0.4941,29490692,USA,NY,Holley,66.66.87.109,20,Normal,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 17:48:44,1398691718,9/18/2014 17:47:41,clixsense,0.398,6334920,USA,NY,Syracuse,108.183.202.106,1,Normal,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 18:00:15,1398707185,9/18/2014 17:59:09,meprizescf,0.4802,19539728,USA,"","",71.240.215.32,20,Easy,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 19:41:13,1398760836,9/18/2014 19:39:49,clixsense,0.323,6418151,USA,NY,Rockaway Park,67.247.42.233,5,Easy,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 19:42:56,1398761744,9/18/2014 19:41:50,instagc,0.4701,21017840,USA,DE,Newark,128.4.96.241,35,Normal,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 20:42:04,1398778036,9/18/2014 20:41:46,instagc,0.3537,25990856,USA,NV,Las Vegas,68.108.98.78,10,Normal,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971159,9/18/2014 21:54:01,1398798554,9/18/2014 21:53:11,instagc,0.4368,29308580,USA,FL,Fort Myers,68.54.201.193,4,Easy,percent127,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (127).jpg
552971160,9/17/2014 23:47:51,1398125839,9/17/2014 23:46:38,clixsense,0.4941,29490692,USA,NY,Holley,66.66.87.109,0,Easy,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/17/2014 23:49:28,1398127340,9/17/2014 23:39:36,instagc,0.4441,22501383,USA,MO,Lone Jack,71.1.125.187,5,Normal,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 00:53:46,1398191765,9/18/2014 00:52:57,instagc,0.4711,25607301,USA,PA,Kittanning,98.17.21.104,1,Normal,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 00:56:04,1398194122,9/18/2014 00:55:02,bitcoinget,0.7227,27316326,USA,CA,San Francisco,47.20.249.233,20,Easy,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 02:02:08,1398253563,9/18/2014 02:01:08,neodev,0.4933,27143428,USA,"","",162.243.173.23,1,Easy,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 02:06:04,1398256616,9/18/2014 02:05:30,clixsense,0.3492,13959386,USA,CA,Sylmar,98.154.225.168,80,Easy,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 02:11:19,1398260528,9/18/2014 02:10:47,elite,0.5449,29013549,USA,CA,San Francisco,45.64.225.80,74,Normal,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 02:30:32,1398274456,9/18/2014 02:30:03,neodev,0.5023,25638993,USA,FL,Miami,108.76.254.42,20,Easy,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 02:30:55,1398274700,9/18/2014 02:27:08,neodev,0.3417,12153090,USA,IL,Lake Zurich,68.60.238.241,1,Hard,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 03:28:24,1398332529,9/18/2014 03:26:25,points4rewards,0.512,28703583,USA,"","",97.73.90.70,0,Normal,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 04:55:21,1398378358,9/18/2014 04:54:51,neodev,0.5239,11563866,USA,IL,Vernon Hills,24.13.205.245,77,Normal,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 09:36:12,1398484238,9/18/2014 09:34:22,fusioncash,0.4603,22134305,USA,PA,York,174.49.215.36,2,Easy,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 11:10:51,1398512946,9/18/2014 11:10:08,meprizescf,0.5619,28483210,USA,"","",75.143.134.247,25,Normal,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 11:50:34,1398528876,9/18/2014 11:47:19,meprizescf,0.5213,20411346,USA,TX,Sugar Land,71.30.184.46,5,Easy,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 15:31:44,1398607405,9/18/2014 15:30:56,instagc,0.5464,18181596,USA,NC,Raeford,75.190.254.250,0,Easy,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 16:10:44,1398626907,9/18/2014 16:09:08,clixsense,0.4106,12003267,USA,MD,Olney,108.45.183.162,0,Normal,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 16:18:52,1398631455,9/18/2014 16:14:24,clixsense,0.2456,10032240,USA,FL,Naples,76.101.211.223,0,Easy,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 16:29:08,1398637609,9/18/2014 16:27:56,clixsense,0.5026,19638651,USA,SC,Columbia,71.68.238.219,10,Normal,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 18:05:04,1398710285,9/18/2014 18:04:25,meprizescf,0.4802,19539728,USA,"","",71.240.215.32,15,Easy,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971160,9/18/2014 18:09:13,1398712261,9/18/2014 18:08:20,clixsense,0.398,6334920,USA,NY,Syracuse,108.183.202.106,0,Hard,percent128,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (128).jpg
552971161,9/17/2014 23:46:37,1398124729,9/17/2014 23:45:36,clixsense,0.4941,29490692,USA,NY,Holley,66.66.87.109,60,Easy,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 01:06:29,1398204089,9/18/2014 01:05:59,bitcoinget,0.7227,27316326,USA,CA,San Francisco,47.20.249.233,30,Easy,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 01:07:21,1398204924,9/18/2014 01:06:41,instagc,0.4711,25607301,USA,PA,Kittanning,98.17.21.104,85,Normal,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 01:22:55,1398218646,9/18/2014 01:21:16,elite,0.5449,29013549,USA,CA,San Francisco,45.64.225.80,20,Normal,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 01:54:32,1398247300,9/18/2014 01:51:39,points4rewards,0.512,28703583,USA,"","",97.73.91.52,80,Normal,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 02:25:00,1398270097,9/18/2014 02:20:57,neodev,0.3417,12153090,USA,IL,Lake Zurich,68.60.238.241,90,Normal,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 02:40:18,1398284367,9/18/2014 02:39:52,neodev,0.5023,25638993,USA,FL,Miami,108.76.254.42,80,Easy,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 04:31:55,1398367657,9/18/2014 04:30:57,neodev,0.5239,11563866,USA,IL,Vernon Hills,24.13.205.245,50,Normal,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 09:53:49,1398488883,9/18/2014 09:52:28,fusioncash,0.4603,22134305,USA,PA,York,174.49.215.36,85,Normal,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 11:11:32,1398513206,9/18/2014 11:10:53,meprizescf,0.5619,28483210,USA,"","",75.143.134.247,75,Normal,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 11:25:13,1398518978,9/18/2014 11:21:14,instagc,0.457,26094127,USA,OH,Northfield,75.117.10.247,90,Easy,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 11:32:19,1398522630,9/18/2014 11:30:14,clixsense,0.5342,14353703,USA,IA,Cedar Rapids,173.18.40.82,80,Easy,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 11:32:45,1398522854,9/18/2014 11:30:30,instagc,0.4441,22501383,USA,MO,Lone Jack,71.1.125.187,75,Easy,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 12:23:10,1398538812,9/18/2014 12:21:02,meprizescf,0.5213,20411346,USA,TX,Sugar Land,71.30.184.46,80,Normal,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 13:14:53,1398556645,9/18/2014 13:12:25,clixsense,0.4106,12003267,USA,MD,Olney,108.45.183.162,95,Easy,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 15:07:50,1398594867,9/18/2014 15:06:32,clixsense,0.2456,10032240,USA,FL,Naples,76.101.211.223,80,Hard,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 15:21:03,1398601378,9/18/2014 15:20:04,instagc,0.5464,18181596,USA,NC,Raeford,75.190.254.250,90,Easy,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
552971161,9/18/2014 15:26:35,1398604377,9/18/2014 15:25:54,prodege,0.5601,12274848,USA,CA,Riverside,108.93.77.239,75,Normal,percent129,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (129).jpg
