_unit_id,_created_at,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_many_facilities_of_interest_tables_in_a_restaurant_seats_in_a_lecture_hall_or_gym_equipment_in_a_weighing_room_are_availableunoccupied,the_difficulty_of_this_task_is,id,image_url
556053852,9/23/2014 03:15:43,1401970330,9/23/2014 03:11:40,instagc,0.461,21662777,USA,NM,Farmington,68.35.120.152,21,Easy,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
556053852,9/23/2014 04:40:04,1402046302,9/23/2014 04:39:31,bitcoinget,0.5089,21614812,USA,"","",73.39.182.12,12,Normal,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
556053852,9/23/2014 05:00:43,1402065117,9/23/2014 04:58:01,points4rewards,0.4725,20113482,USA,"","",72.168.130.184,17,Easy,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
556053852,9/23/2014 05:01:52,1402066211,9/23/2014 04:45:53,clixsense,0.2484,11106820,USA,MA,Taunton,108.49.222.138,20,Hard,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
556053852,9/23/2014 05:08:59,1402072170,9/23/2014 05:05:55,neodev,0.4191,20929875,USA,MA,Allston,71.174.190.153,17,Easy,percent22,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (22).jpg
556053853,9/23/2014 00:14:22,1401776406,9/23/2014 00:12:27,instagc,0.85,22501383,USA,MO,Lone Jack,71.1.125.187,1,Easy,percent23,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (23).jpg
556053853,9/23/2014 00:29:01,1401788966,9/23/2014 00:27:38,meprizescf,0.71,19539728,USA,"","",207.68.120.125,5,Normal,percent23,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (23).jpg
556053853,9/23/2014 01:08:26,1401833816,9/23/2014 01:06:45,clixsense,0.5176,29490692,USA,NY,Holley,66.66.87.109,3,Normal,percent23,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (23).jpg
556053853,9/23/2014 01:21:16,1401850112,9/23/2014 01:20:23,instagc,0.5267,15956655,USA,WI,Waukesha,107.204.251.3,2,Easy,percent23,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (23).jpg
556053853,9/23/2014 01:40:02,1401874080,9/23/2014 01:37:39,clixsense,0.5487,19495345,USA,AL,Gurley,74.237.180.157,3,Normal,percent23,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (23).jpg
556053853,9/23/2014 02:02:31,1401897515,9/23/2014 02:00:47,clixsense,0.3545,20532812,USA,CA,San Francisco,45.64.227.143,24,Hard,percent23,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (23).jpg
556053853,9/23/2014 02:12:44,1401907044,9/23/2014 02:12:13,neodev,0.3425,25638993,USA,FL,Miami,108.76.254.42,10,Easy,percent23,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (23).jpg
556053853,9/23/2014 02:34:57,1401929171,9/23/2014 02:34:27,instagc,0.4907,25607301,USA,PA,Kittanning,71.31.183.79,5,Normal,percent23,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (23).jpg
556053853,9/23/2014 02:35:10,1401929385,9/23/2014 02:31:32,instagc,0.4817,22096649,USA,VA,Martinsville,24.125.227.12,4,Easy,percent23,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (23).jpg
556053853,9/23/2014 03:15:09,1401969782,9/23/2014 03:14:24,instagc,0.4852,15445601,USA,FL,Jacksonville,24.129.68.254,3,Easy,percent23,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (23).jpg
556053853,9/23/2014 04:36:10,1402043209,9/23/2014 04:34:59,bitcoinget,0.5089,21614812,USA,"","",73.39.182.12,3,Easy,percent23,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (23).jpg
556053853,9/23/2014 05:00:43,1402065137,9/23/2014 04:58:01,points4rewards,0.4725,20113482,USA,"","",72.168.130.184,3,Easy,percent23,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (23).jpg
556053853,9/23/2014 05:39:52,1402100203,9/23/2014 05:34:19,neodev,0.4191,20929875,USA,MA,Allston,71.174.190.153,5,Hard,percent23,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (23).jpg
556053853,9/23/2014 06:04:54,1402125704,9/23/2014 06:04:25,instagc,0.4749,22396848,USA,MA,Waltham,146.115.168.153,15,Hard,percent23,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (23).jpg
556053853,9/23/2014 06:08:22,1402129049,9/23/2014 06:06:57,instagc,0.4765,29571331,USA,IL,Poplar Grove,67.173.37.179,4,Easy,percent23,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (23).jpg
556053854,9/23/2014 00:18:10,1401779703,9/23/2014 00:16:13,instagc,0.85,22501383,USA,MO,Lone Jack,71.1.125.187,28,Hard,percent24,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (24).jpg
556053854,9/23/2014 00:27:37,1401787670,9/23/2014 00:26:47,meprizescf,0.71,19539728,USA,"","",207.68.120.125,25,Hard,percent24,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (24).jpg
556053854,9/23/2014 01:15:59,1401843249,9/23/2014 01:15:03,instagc,0.5267,15956655,USA,WI,Waukesha,107.204.251.3,25,Hard,percent24,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (24).jpg
556053854,9/23/2014 01:30:43,1401861946,9/23/2014 01:28:37,clixsense,0.5176,29490692,USA,NY,Holley,66.66.87.109,20,Normal,percent24,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (24).jpg
556053854,9/23/2014 01:37:50,1401871168,9/23/2014 01:36:14,clixsense,0.4744,6520576,USA,OH,West Chester,174.101.207.12,28,Hard,percent24,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (24).jpg
556053854,9/23/2014 01:41:34,1401876107,9/23/2014 01:40:04,clixsense,0.5487,19495345,USA,AL,Gurley,74.237.180.157,30,Normal,percent24,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (24).jpg
556053854,9/23/2014 02:00:45,1401895761,9/23/2014 01:59:06,clixsense,0.3545,20532812,USA,CA,San Francisco,45.64.227.143,24,Hard,percent24,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (24).jpg
556053854,9/23/2014 02:13:11,1401907471,9/23/2014 02:12:45,neodev,0.3425,25638993,USA,FL,Miami,108.76.254.42,22,Easy,percent24,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (24).jpg
556053854,9/23/2014 02:29:11,1401923561,9/23/2014 02:26:56,instagc,0.4817,22096649,USA,VA,Martinsville,24.125.227.12,45,Hard,percent24,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (24).jpg
556053854,9/23/2014 02:33:27,1401927573,9/23/2014 02:32:44,instagc,0.4907,25607301,USA,PA,Kittanning,71.31.183.79,35,Normal,percent24,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (24).jpg
556053854,9/23/2014 03:17:19,1401971991,9/23/2014 03:16:10,instagc,0.4852,15445601,USA,FL,Jacksonville,24.129.68.254,28,Normal,percent24,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (24).jpg
556053854,9/23/2014 03:18:41,1401973390,9/23/2014 03:17:57,instagc,0.461,21662777,USA,NM,Farmington,68.35.120.152,40,Hard,percent24,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (24).jpg
556053854,9/23/2014 03:45:23,1401997678,9/23/2014 03:42:53,clixsense,0.507,24320880,USA,AZ,Peoria,24.251.114.27,30,Normal,percent24,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (24).jpg
556053854,9/23/2014 04:39:29,1402045861,9/23/2014 04:38:49,bitcoinget,0.5089,21614812,USA,"","",73.39.182.12,80,Hard,percent24,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (24).jpg
556053854,9/23/2014 05:23:10,1402084672,9/23/2014 05:04:31,points4rewards,0.4725,20113482,USA,"","",72.168.129.188,45,Normal,percent24,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (24).jpg
556053855,9/23/2014 00:20:47,1401782013,9/23/2014 00:18:11,instagc,0.85,22501383,USA,MO,Lone Jack,71.1.125.187,100,Hard,percent28,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (28).jpg
556053855,9/23/2014 00:37:15,1401797275,9/23/2014 00:35:08,meprizescf,0.71,19539728,USA,"","",207.68.120.125,60,Normal,percent28,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (28).jpg
556053855,9/23/2014 01:11:47,1401837957,9/23/2014 01:09:14,instagc,0.5267,15956655,USA,WI,Waukesha,107.204.251.3,100,Hard,percent28,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (28).jpg
556053855,9/23/2014 01:41:34,1401876104,9/23/2014 01:40:04,clixsense,0.5487,19495345,USA,AL,Gurley,74.237.180.157,100,Normal,percent28,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (28).jpg
556053855,9/23/2014 02:15:02,1401909515,9/23/2014 02:14:38,neodev,0.3425,25638993,USA,FL,Miami,108.76.254.42,55,Easy,percent28,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (28).jpg
556053855,9/23/2014 02:15:39,1401910221,9/23/2014 02:12:18,clixsense,0.3545,20532812,USA,CA,San Francisco,45.64.227.143,60,Hard,percent28,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (28).jpg
556053855,9/23/2014 02:19:54,1401914314,9/23/2014 02:15:32,instagc,0.4817,22096649,USA,VA,Martinsville,24.125.227.12,150,Normal,percent28,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (28).jpg
556053855,9/23/2014 02:38:28,1401932876,9/23/2014 02:37:52,instagc,0.4907,25607301,USA,PA,Kittanning,71.31.183.79,400,Normal,percent28,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (28).jpg
556053855,9/23/2014 03:13:51,1401968446,9/23/2014 03:11:40,clixsense,0.5176,29490692,USA,NY,Holley,66.66.87.109,75,Normal,percent28,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (28).jpg
556053855,9/23/2014 03:15:09,1401969789,9/23/2014 03:14:24,instagc,0.4852,15445601,USA,FL,Jacksonville,24.129.68.254,121,Hard,percent28,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (28).jpg
556053855,9/23/2014 03:15:43,1401970333,9/23/2014 03:11:40,instagc,0.461,21662777,USA,NM,Farmington,68.35.120.152,78,Hard,percent28,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (28).jpg
556053855,9/23/2014 04:36:10,1402043211,9/23/2014 04:34:59,bitcoinget,0.5089,21614812,USA,"","",73.39.182.12,400,Normal,percent28,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (28).jpg
556053855,9/23/2014 06:04:24,1402125194,9/23/2014 06:04:11,instagc,0.4749,22396848,USA,MA,Waltham,146.115.168.153,15,Normal,percent28,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (28).jpg
556053855,9/23/2014 06:05:22,1402126150,9/23/2014 06:03:24,instagc,0.4765,29571331,USA,IL,Poplar Grove,67.173.37.179,300,Normal,percent28,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (28).jpg
556053855,9/23/2014 08:15:50,1402239891,9/23/2014 08:10:57,elite,0.3333,28263982,USA,"","",67.142.205.177,290,Hard,percent28,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (28).jpg
556053856,9/23/2014 00:27:25,1401787485,9/23/2014 00:23:29,instagc,0.85,22501383,USA,MO,Lone Jack,71.1.125.187,6,Easy,percent29,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (29).jpg
556053856,9/23/2014 00:34:24,1401793840,9/23/2014 00:33:31,meprizescf,0.71,19539728,USA,"","",207.68.120.125,11,Easy,percent29,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (29).jpg
556053856,9/23/2014 01:14:01,1401840767,9/23/2014 01:13:02,instagc,0.5267,15956655,USA,WI,Waukesha,107.204.251.3,16,Normal,percent29,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (29).jpg
556053856,9/23/2014 01:28:36,1401859479,9/23/2014 01:27:10,clixsense,0.5176,29490692,USA,NY,Holley,66.66.87.109,10,Normal,percent29,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (29).jpg
556053856,9/23/2014 01:29:56,1401861027,9/23/2014 01:28:16,clixsense,0.4744,6520576,USA,OH,West Chester,174.101.207.12,8,Easy,percent29,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (29).jpg
556053856,9/23/2014 01:45:28,1401880066,9/23/2014 01:43:49,clixsense,0.5487,19495345,USA,AL,Gurley,74.237.180.157,10,Normal,percent29,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (29).jpg
556053856,9/23/2014 02:07:55,1401902661,9/23/2014 02:07:15,clixsense,0.3545,20532812,USA,CA,San Francisco,45.64.227.143,20,Normal,percent29,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (29).jpg
556053856,9/23/2014 02:14:36,1401909036,9/23/2014 02:14:10,neodev,0.3425,25638993,USA,FL,Miami,108.76.254.42,11,Easy,percent29,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (29).jpg
556053856,9/23/2014 02:31:30,1401925655,9/23/2014 02:29:13,instagc,0.4817,22096649,USA,VA,Martinsville,24.125.227.12,7,Easy,percent29,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (29).jpg
556053856,9/23/2014 02:37:51,1401932265,9/23/2014 02:37:21,instagc,0.4907,25607301,USA,PA,Kittanning,71.31.183.79,10,Normal,percent29,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (29).jpg
556053856,9/23/2014 03:14:22,1401968961,9/23/2014 03:13:38,instagc,0.4852,15445601,USA,FL,Jacksonville,24.129.68.254,5,Normal,percent29,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (29).jpg
556053856,9/23/2014 03:45:23,1401997677,9/23/2014 03:42:53,clixsense,0.507,24320880,USA,AZ,Peoria,24.251.114.27,25,Normal,percent29,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (29).jpg
556053856,9/23/2014 04:39:29,1402045880,9/23/2014 04:38:49,bitcoinget,0.5089,21614812,USA,"","",73.39.182.12,6,Easy,percent29,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (29).jpg
556053856,9/23/2014 05:16:12,1402078480,9/23/2014 05:09:01,neodev,0.4191,20929875,USA,MA,Allston,71.174.190.153,14,Easy,percent29,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (29).jpg
556053856,9/23/2014 06:03:23,1402124143,9/23/2014 06:00:11,instagc,0.4765,29571331,USA,IL,Poplar Grove,67.173.37.179,9,Easy,percent29,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (29).jpg
556053857,9/23/2014 00:16:11,1401777991,9/23/2014 00:14:23,instagc,0.85,22501383,USA,MO,Lone Jack,71.1.125.187,10,Normal,percent30,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (30).jpg
556053857,9/23/2014 00:26:44,1401786960,9/23/2014 00:25:29,meprizescf,0.71,19539728,USA,"","",207.68.120.125,10,Hard,percent30,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (30).jpg
556053857,9/23/2014 01:17:17,1401844999,9/23/2014 01:16:00,instagc,0.5267,15956655,USA,WI,Waukesha,107.204.251.3,10,Easy,percent30,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (30).jpg
556053857,9/23/2014 01:43:47,1401878244,9/23/2014 01:41:35,clixsense,0.5487,19495345,USA,AL,Gurley,74.237.180.157,10,Normal,percent30,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (30).jpg
556053857,9/23/2014 02:10:26,1401904855,9/23/2014 02:09:18,neodev,0.3425,25638993,USA,FL,Miami,108.76.254.42,10,Easy,percent30,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (30).jpg
556053857,9/23/2014 02:17:15,1401911718,9/23/2014 02:15:44,clixsense,0.3545,20532812,USA,CA,San Francisco,45.64.227.143,50,Hard,percent30,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (30).jpg
556053857,9/23/2014 02:19:54,1401914317,9/23/2014 02:15:32,instagc,0.4817,22096649,USA,VA,Martinsville,24.125.227.12,100,Normal,percent30,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (30).jpg
556053857,9/23/2014 02:36:46,1401931175,9/23/2014 02:36:08,instagc,0.4907,25607301,USA,PA,Kittanning,71.31.183.79,10,Normal,percent30,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (30).jpg
556053857,9/23/2014 03:12:31,1401967289,9/23/2014 03:11:14,instagc,0.4852,15445601,USA,FL,Jacksonville,24.129.68.254,11,Normal,percent30,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (30).jpg
556053857,9/23/2014 03:13:51,1401968427,9/23/2014 03:11:40,clixsense,0.5176,29490692,USA,NY,Holley,66.66.87.109,25,Normal,percent30,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (30).jpg
556053857,9/23/2014 04:44:17,1402049933,9/23/2014 04:43:23,bitcoinget,0.5089,21614812,USA,"","",73.39.182.12,10,Normal,percent30,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (30).jpg
556053857,9/23/2014 05:39:52,1402100195,9/23/2014 05:34:19,neodev,0.4191,20929875,USA,MA,Allston,71.174.190.153,21,Hard,percent30,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (30).jpg
556053857,9/23/2014 06:03:07,1402123796,9/23/2014 06:02:14,instagc,0.4749,22396848,USA,MA,Waltham,146.115.168.153,40,Normal,percent30,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (30).jpg
556053857,9/23/2014 06:06:56,1402127647,9/23/2014 06:05:23,instagc,0.4765,29571331,USA,IL,Poplar Grove,67.173.37.179,25,Hard,percent30,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (30).jpg
556053857,9/23/2014 07:27:42,1402198266,9/23/2014 07:21:44,clixsense,0.3074,22160782,USA,AE,Apo,82.1.185.176,15,Hard,percent30,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (30).jpg
556053858,9/23/2014 00:23:27,1401784134,9/23/2014 00:22:16,instagc,0.85,22501383,USA,MO,Lone Jack,71.1.125.187,10,Easy,percent32,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (32).jpg
556053858,9/23/2014 00:26:44,1401786961,9/23/2014 00:25:29,meprizescf,0.71,19539728,USA,"","",207.68.120.125,15,Normal,percent32,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (32).jpg
556053858,9/23/2014 01:15:59,1401843251,9/23/2014 01:15:03,instagc,0.5267,15956655,USA,WI,Waukesha,107.204.251.3,15,Easy,percent32,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (32).jpg
556053858,9/23/2014 01:28:36,1401859484,9/23/2014 01:27:10,clixsense,0.5176,29490692,USA,NY,Holley,66.66.87.109,12,Normal,percent32,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (32).jpg
556053858,9/23/2014 01:35:01,1401867520,9/23/2014 01:33:38,clixsense,0.4744,6520576,USA,OH,West Chester,174.101.207.12,15,Normal,percent32,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (32).jpg
556053858,9/23/2014 01:48:10,1401882909,9/23/2014 01:47:20,clixsense,0.5487,19495345,USA,AL,Gurley,74.237.180.157,16,Normal,percent32,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (32).jpg
556053858,9/23/2014 02:11:41,1401905996,9/23/2014 02:11:06,neodev,0.3425,25638993,USA,FL,Miami,108.76.254.42,12,Easy,percent32,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (32).jpg
556053858,9/23/2014 02:18:57,1401913367,9/23/2014 02:17:21,clixsense,0.3545,20532812,USA,CA,San Francisco,45.64.227.143,27,Hard,percent32,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (32).jpg
556053858,9/23/2014 02:35:10,1401929381,9/23/2014 02:31:32,instagc,0.4817,22096649,USA,VA,Martinsville,24.125.227.12,18,Normal,percent32,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (32).jpg
556053858,9/23/2014 02:37:51,1401932266,9/23/2014 02:37:21,instagc,0.4907,25607301,USA,PA,Kittanning,71.31.183.79,15,Normal,percent32,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (32).jpg
556053858,9/23/2014 03:14:22,1401968963,9/23/2014 03:13:38,instagc,0.4852,15445601,USA,FL,Jacksonville,24.129.68.254,19,Normal,percent32,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (32).jpg
556053858,9/23/2014 03:49:05,1402000897,9/23/2014 03:47:55,clixsense,0.507,24320880,USA,AZ,Peoria,24.251.114.27,17,Normal,percent32,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (32).jpg
556053858,9/23/2014 04:42:31,1402048400,9/23/2014 04:42:06,bitcoinget,0.5089,21614812,USA,"","",73.39.182.12,9,Normal,percent32,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (32).jpg
556053858,9/23/2014 05:04:27,1402068312,9/23/2014 05:00:49,points4rewards,0.4725,20113482,USA,"","",72.168.130.184,12,Easy,percent32,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (32).jpg
556053858,9/23/2014 05:05:53,1402069497,9/23/2014 05:01:34,neodev,0.4191,20929875,USA,MA,Allston,71.174.190.153,14,Easy,percent32,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (32).jpg
556053859,9/23/2014 00:32:10,1401791734,9/23/2014 00:30:32,instagc,0.85,22501383,USA,MO,Lone Jack,71.1.125.187,12,Hard,percent34,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (34).jpg
556053859,9/23/2014 00:33:30,1401792901,9/23/2014 00:32:07,meprizescf,0.71,19539728,USA,"","",207.68.120.125,20,Normal,percent34,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (34).jpg
556053859,9/23/2014 01:21:16,1401850110,9/23/2014 01:20:23,instagc,0.5267,15956655,USA,WI,Waukesha,107.204.251.3,10,Normal,percent34,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (34).jpg
556053859,9/23/2014 01:47:18,1401881948,9/23/2014 01:46:34,clixsense,0.5487,19495345,USA,AL,Gurley,74.237.180.157,10,Normal,percent34,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (34).jpg
556053859,9/23/2014 02:07:13,1401902028,9/23/2014 02:02:35,clixsense,0.3545,20532812,USA,CA,San Francisco,45.64.227.143,25,Normal,percent34,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (34).jpg
556053859,9/23/2014 02:12:44,1401907048,9/23/2014 02:12:13,neodev,0.3425,25638993,USA,FL,Miami,108.76.254.42,11,Easy,percent34,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (34).jpg
556053859,9/23/2014 02:15:31,1401910103,9/23/2014 02:05:29,instagc,0.4817,22096649,USA,VA,Martinsville,24.125.227.12,20,Hard,percent34,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (34).jpg
556053859,9/23/2014 02:34:57,1401929179,9/23/2014 02:34:27,instagc,0.4907,25607301,USA,PA,Kittanning,71.31.183.79,25,Normal,percent34,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (34).jpg
556053859,9/23/2014 03:08:20,1401963618,9/23/2014 03:07:03,instagc,0.4852,15445601,USA,FL,Jacksonville,24.129.68.254,13,Hard,percent34,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (34).jpg
556053859,9/23/2014 03:17:55,1401972553,9/23/2014 03:15:44,instagc,0.461,21662777,USA,NM,Farmington,68.35.120.152,15,Normal,percent34,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (34).jpg
556053859,9/23/2014 03:42:52,1401995423,9/23/2014 03:40:43,clixsense,0.507,24320880,USA,AZ,Peoria,24.251.114.27,15,Normal,percent34,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (34).jpg
556053859,9/23/2014 04:43:21,1402049126,9/23/2014 04:42:47,bitcoinget,0.5089,21614812,USA,"","",73.39.182.12,12,Normal,percent34,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (34).jpg
556053859,9/23/2014 05:25:49,1402086903,9/23/2014 05:19:14,neodev,0.4191,20929875,USA,MA,Allston,71.174.190.153,15,Hard,percent34,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (34).jpg
556053859,9/23/2014 06:03:07,1402123793,9/23/2014 06:02:14,instagc,0.4749,22396848,USA,MA,Waltham,146.115.168.153,20,Normal,percent34,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (34).jpg
556053859,9/23/2014 06:08:22,1402129052,9/23/2014 06:06:57,instagc,0.4765,29571331,USA,IL,Poplar Grove,67.173.37.179,9,Normal,percent34,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (34).jpg
556053860,9/23/2014 00:23:27,1401784138,9/23/2014 00:22:16,instagc,0.85,22501383,USA,MO,Lone Jack,71.1.125.187,17,Easy,percent35,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (35).jpg
556053860,9/23/2014 00:29:01,1401788957,9/23/2014 00:27:38,meprizescf,0.71,19539728,USA,"","",207.68.120.125,20,Normal,percent35,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (35).jpg
556053860,9/23/2014 01:13:02,1401839616,9/23/2014 01:11:48,instagc,0.5267,15956655,USA,WI,Waukesha,107.204.251.3,19,Normal,percent35,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (35).jpg
556053860,9/23/2014 01:43:47,1401878243,9/23/2014 01:41:35,clixsense,0.5487,19495345,USA,AL,Gurley,74.237.180.157,20,Normal,percent35,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (35).jpg
556053860,9/23/2014 01:58:49,1401893884,9/23/2014 01:56:34,clixsense,0.3545,20532812,USA,CA,San Francisco,45.64.227.143,20,Hard,percent35,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (35).jpg
556053860,9/23/2014 02:14:36,1401909033,9/23/2014 02:14:10,neodev,0.3425,25638993,USA,FL,Miami,108.76.254.42,14,Easy,percent35,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (35).jpg
556053860,9/23/2014 02:39:12,1401933573,9/23/2014 02:38:29,instagc,0.4907,25607301,USA,PA,Kittanning,71.31.183.79,10,Normal,percent35,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (35).jpg
556053860,9/23/2014 02:47:04,1401941428,9/23/2014 02:44:48,instagc,0.4817,22096649,USA,VA,Martinsville,24.125.227.12,35,Normal,percent35,https://dl.dropboxusercontent.com/u/82816032/test_imgs/percent/percent (35).jpg
